File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
ae4238d0-6add-4c4b-8f08-ce9506d6e520	TCGA-LUAD.1e24a19f-2db3-47c3-8482-d702a6f8457b.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-50-5941, TCGA-50-5941	TCGA-50-5941-01A, TCGA-50-5941-10A	Primary Tumor, Blood Derived Normal
a135a2b4-bc6a-4dd6-baa9-f08ab2d4971a	c41a2347-8277-494e-90c6-f1918223388b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-6562	TCGA-86-6562-01A	Primary Tumor
51ec5a15-11e8-435a-a3e0-2a99690309b9	7276835e-ce0e-4fc6-a329-27d936c136ba.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8094	TCGA-55-8094-01A	Primary Tumor
59ecb8d7-af8e-432d-bfbd-35865786ac13	TCGA-LUAD.5513b513-798a-486c-b60f-966c5101a700.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-1592, TCGA-55-1592	TCGA-55-1592-11A, TCGA-55-1592-01A	Solid Tissue Normal, Primary Tumor
52102206-5109-4242-8d53-8ba69cab29cd	TCGA-LUAD.2f46913c-b3a2-4809-b1e3-9a12b43511ac.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-6975, TCGA-55-6975	TCGA-55-6975-11A, TCGA-55-6975-01A	Solid Tissue Normal, Primary Tumor
2dfa1042-18fb-41a9-9c28-bb87144cb5c7	TCGA-LUAD.4afab294-ab5d-4e38-9ab4-b36dcce688eb.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-7907, TCGA-55-7907	TCGA-55-7907-01A, TCGA-55-7907-10A	Primary Tumor, Blood Derived Normal
ace8a378-348f-419f-be3f-3a8c4bf991d4	TCGA-LUAD.b4dd2dba-4c89-48e8-b74a-bb8d55e85b25.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-86-8668, TCGA-86-8668	TCGA-86-8668-10A, TCGA-86-8668-01A	Blood Derived Normal, Primary Tumor
81d92351-c619-4585-9281-de33eaaabba4	98d020b1-0467-4131-a3cc-64d288d0e9e7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-38-7271	TCGA-38-7271-01A	Primary Tumor
1b5c3e86-8ffb-4e46-8491-2609bd648bd0	TCGA-LUAD.2cb45373-94f9-4095-bccd-356d0650e286.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-5645, TCGA-44-5645	TCGA-44-5645-10A, TCGA-44-5645-01B	Blood Derived Normal, Primary Tumor
8ae6ac0a-e829-4371-8bf0-abc66ae2368d	TCGA-LUAD.16dfef7d-79d8-4f62-bfeb-d7e4c2854957.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-5645, TCGA-44-5645	TCGA-44-5645-10A, TCGA-44-5645-01A	Blood Derived Normal, Primary Tumor
26ea6a31-ea33-4bb9-814f-c0840dafe69e	09728f38-787f-4868-b28d-8cf6afa3c71b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-5425	TCGA-05-5425-01A	Primary Tumor
13951459-56da-41fb-b8fe-a154f4388ab2	TCGA-LUAD.8c6c82bb-e677-430e-89c0-eb0e8faad85f.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-69-8255, TCGA-69-8255	TCGA-69-8255-01A, TCGA-69-8255-10A	Primary Tumor, Blood Derived Normal
a6bc8740-a268-4e1f-b96c-2e4a9224630c	TCGA-LUAD.ab63abc0-c4a9-4d54-add0-078d7f1ceec7.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-93-7347, TCGA-93-7347	TCGA-93-7347-01A, TCGA-93-7347-10A	Primary Tumor, Blood Derived Normal
41040046-c3f1-42bb-8fcb-827fd3faa43e	TCGA-LUAD.901a7bea-bdc8-4999-928d-f8f77ece5348.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-A48Z, TCGA-55-A48Z	TCGA-55-A48Z-01A, TCGA-55-A48Z-10A	Primary Tumor, Blood Derived Normal
81152340-ffac-4122-8b21-bef3a474a18e	a84ef848-a790-4e90-96b4-45b24c3aaaf4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5939	TCGA-50-5939-11A	Solid Tissue Normal
0f73be3e-cb77-4ead-abc7-047d32c711d4	TCGA-LUAD.ca9e17f5-c828-4b3a-a85a-65c5b2a21ca0.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-75-6211, TCGA-75-6211	TCGA-75-6211-01A, TCGA-75-6211-10A	Primary Tumor, Blood Derived Normal
f19a1a66-ddc9-4567-80db-d009bb455b25	aa305f5b-4c1d-4bc7-81d5-b2b999b327af.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-7554	TCGA-97-7554-01A	Primary Tumor
db07e3b8-d70b-4931-bbb3-52c8f052d336	TCGA-LUAD.2f28c6ef-1ad3-4089-8456-fca7a3fb5a59.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-05-4396, TCGA-05-4396	TCGA-05-4396-10A, TCGA-05-4396-01A	Blood Derived Normal, Primary Tumor
a777fb14-4498-4f32-bccb-1e8521567302	96780e00-b519-4bec-a49b-c2cc2d19a744.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6981	TCGA-55-6981-01A	Primary Tumor
c757c1b8-044a-4780-8189-aae4092e77a9	TCGA-LUAD.e29ae073-4f2d-4159-b64b-8ab0400ce788.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-05-4244, TCGA-05-4244	TCGA-05-4244-10A, TCGA-05-4244-01A	Blood Derived Normal, Primary Tumor
08d0af44-f773-43ef-8835-6853381f1c2d	TCGA-LUAD.d53d609b-ee4a-4f2d-baf3-52f858273c25.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-50-5055, TCGA-50-5055	TCGA-50-5055-01A, TCGA-50-5055-10A	Primary Tumor, Blood Derived Normal
908d981a-8717-449a-b323-720ba79e6049	TCGA-LUAD.2349de03-bb80-4ddd-a1c5-d270c5600239.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-A4SU, TCGA-44-A4SU	TCGA-44-A4SU-01A, TCGA-44-A4SU-10A	Primary Tumor, Blood Derived Normal
9771e10b-67fc-432b-8e98-c90302cb8d81	TCGA-LUAD.8f2be4be-04d6-4353-9079-f1d8b1871fc7.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-MP-A4T4, TCGA-MP-A4T4	TCGA-MP-A4T4-01A, TCGA-MP-A4T4-10A	Primary Tumor, Blood Derived Normal
f8624821-dc4f-41c9-88d0-420c0e4101b2	TCGA-LUAD.66b622a8-9efd-4953-a28b-efad389c784f.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-86-7713, TCGA-86-7713	TCGA-86-7713-01A, TCGA-86-7713-10A	Primary Tumor, Blood Derived Normal
9acfe3f3-05fa-4cb0-9948-b04f5e551562	TCGA-LUAD.830e3809-c72d-4e1b-a266-ad4f0ce903c2.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-7667, TCGA-44-7667	TCGA-44-7667-10A, TCGA-44-7667-01A	Blood Derived Normal, Primary Tumor
9baacd9e-fc95-42bf-9b0a-e8566d162435	TCGA-LUAD.dbd564cf-3e03-4fbb-8261-5abc653a53ec.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-75-7031, TCGA-75-7031	TCGA-75-7031-01A, TCGA-75-7031-10A	Primary Tumor, Blood Derived Normal
f7cac0ba-636c-4e98-934b-b638448d8b56	TCGA-LUAD.9a038983-ad05-4d74-845f-9bf6ead40607.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-64-1679, TCGA-64-1679	TCGA-64-1679-01A, TCGA-64-1679-10A	Primary Tumor, Blood Derived Normal
9c0004a2-b51b-40e1-b9f0-28cbd799b11f	TCGA-LUAD.5c79b823-af1a-4fa9-9cbb-1f1224d852c3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-8092, TCGA-55-8092	TCGA-55-8092-01A, TCGA-55-8092-10A	Primary Tumor, Blood Derived Normal
614afd6a-05ff-4914-896c-3ac4280e510d	7ec16b5a-7a86-4a22-9f1c-74d42ab1f43d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4506	TCGA-49-4506-01A	Primary Tumor
5d49fccf-c050-4a3e-9236-0ecd575d7602	TCGA-LUAD.07e0e04d-a578-4ff6-8972-8dd82b0b0c2e.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-49-4490, TCGA-49-4490	TCGA-49-4490-01A, TCGA-49-4490-11A	Primary Tumor, Solid Tissue Normal
a71c722c-3483-4910-926d-c79b6c9a4e7d	87bac569-d647-4a76-8e33-6ce085888138.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5933	TCGA-50-5933-11A	Solid Tissue Normal
f6223851-cd68-4b4e-a0e1-57f1906c1f89	TCGA-LUAD.2557e6de-4f50-4b1f-a1f3-9fae683d41e9.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-99-8033, TCGA-99-8033	TCGA-99-8033-10A, TCGA-99-8033-01A	Blood Derived Normal, Primary Tumor
22cae278-eb88-4685-9ff7-667e53b50a34	e0dabde8-1dd8-4aa6-9f23-51dc22fc2cae.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-99-8033	TCGA-99-8033-01A	Primary Tumor
7a59e84b-2d4a-4148-966d-7eadeb61ef38	9fde5e1d-5b86-411d-b194-3eb3c6305ebd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4TK	TCGA-MP-A4TK-01A	Primary Tumor
5d65e761-0cb3-4e52-b14f-79be5850dba4	8f55fdd2-25cb-40dc-809e-2ddbdadd34c3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-3398	TCGA-44-3398-11B	Solid Tissue Normal
8fa59809-816d-4633-b90a-5acd3b74c530	TCGA-LUAD.f022f39f-21b5-4847-9939-47fa614c5a6d.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-3398, TCGA-44-3398	TCGA-44-3398-01A, TCGA-44-3398-10A	Primary Tumor, Blood Derived Normal
dc98afb9-7009-4d1c-8074-283266967c08	TCGA-LUAD.14aca520-8943-453a-974f-0ee169fe45ef.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-A493, TCGA-55-A493	TCGA-55-A493-10A, TCGA-55-A493-01A	Blood Derived Normal, Primary Tumor
eeacf4ac-09cf-41a8-8066-c38a173e61b4	73d96384-ebea-4467-8663-ada78336233c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7911	TCGA-55-7911-01A	Primary Tumor
cd1b5e8d-d394-405a-911b-287911b16758	TCGA-LUAD.f8795f71-9e73-4213-af65-c7aba3fc77ec.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-67-6216, TCGA-67-6216	TCGA-67-6216-01A, TCGA-67-6216-10A	Primary Tumor, Blood Derived Normal
3ca2ec6c-4134-4595-9c5e-68c886d3aa1c	f6108b9b-e02f-4608-bec3-bcc0112d05b4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AARO	TCGA-49-AARO-01A	Primary Tumor
deddc259-f962-468a-bfcf-60da1e695833	d34f0d3c-a058-4569-a8c8-380ada182e76.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6978	TCGA-55-6978-01A	Primary Tumor
c343f781-c1df-4349-aab3-f159329a11da	3a8b14d9-c521-48d4-9400-074d752afe1b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4T8	TCGA-MP-A4T8-01A	Primary Tumor
023a34d9-c000-4053-b695-5b984b4a6fc1	06770623-6a10-4874-9eea-1497077f18ac.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A4DF	TCGA-55-A4DF-01A	Primary Tumor
58a24fe8-f87c-44d0-b508-86a3aa9fe14f	TCGA-LUAD.af9565e2-ef46-4a8f-876e-2e6e7220280f.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-99-8028, TCGA-99-8028	TCGA-99-8028-10A, TCGA-99-8028-01A	Blood Derived Normal, Primary Tumor
37aada5c-24b0-4a34-a560-60f11a7a522b	TCGA-LUAD.2727a745-f95f-4377-a264-5dac84a3dbb6.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-86-7954, TCGA-86-7954	TCGA-86-7954-10A, TCGA-86-7954-01A	Blood Derived Normal, Primary Tumor
87c4b84e-5f1e-4277-b224-8f6617dcb55b	TCGA-LUAD.4bb00b63-0b98-499d-8117-427efa944c19.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-86-8669, TCGA-86-8669	TCGA-86-8669-10A, TCGA-86-8669-01A	Blood Derived Normal, Primary Tumor
9726aa3d-8a66-4568-92e5-c092c05a9a5d	a308a190-de5d-401c-a030-e089cb6d39db.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-35-3615	TCGA-35-3615-01A	Primary Tumor
6b4faaa6-e428-488d-8fc2-a713ee525053	TCGA-LUAD.69e9946e-4f28-41ba-bf4c-226bf5cbf030.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-55-A48Y, TCGA-55-A48Y	TCGA-55-A48Y-10A, TCGA-55-A48Y-01A	Blood Derived Normal, Primary Tumor
508c6166-6095-4133-a42a-79d75b0c0e31	eda17fff-892d-440a-af83-b353ea60c478.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8669	TCGA-86-8669-01A	Primary Tumor
c2b5b402-65e8-41ca-a54b-262e235b95e8	TCGA-LUAD.78977eda-a503-44e9-af62-a3ccd1a1ab88.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-75-5125, TCGA-75-5125	TCGA-75-5125-10A, TCGA-75-5125-01A	Blood Derived Normal, Primary Tumor
9c7f6057-8225-4447-adb3-aed12aa974ad	b277d25a-5485-465a-bef3-db30dc75caa8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-6744	TCGA-49-6744-11A	Solid Tissue Normal
a4ed7fd8-e220-46e6-90f7-3b208dbf4e05	9f4c2cc8-8675-43be-98bb-004c45ba5a51.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-7771	TCGA-91-7771-01A	Primary Tumor
2bbe47a1-f055-43e7-94d3-06aafb5af6e8	4f8b284e-7e42-45c5-b7cc-57cc678ec3df.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-A47A	TCGA-44-A47A-01A	Primary Tumor
640328d8-5810-46b8-a4d1-44d6d1d26af1	TCGA-LUAD.e549c6e8-c26c-46bb-8a70-05802d3a25a1.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-78-7158, TCGA-78-7158	TCGA-78-7158-10A, TCGA-78-7158-01A	Blood Derived Normal, Primary Tumor
968c4aa2-2bcd-4823-b7fa-fbedc41ddb25	d7339ba2-0cc2-40b7-9dbe-f8f3366b20d9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4SV	TCGA-MP-A4SV-01A	Primary Tumor
392161e4-7ad9-4589-9784-a0b9704b2021	TCGA-LUAD.3cef0ef7-7bce-4e3b-b7c8-236bf0ee932b.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-MP-A4SV, TCGA-MP-A4SV	TCGA-MP-A4SV-01A, TCGA-MP-A4SV-10A	Primary Tumor, Blood Derived Normal
7997a544-4964-48cd-902f-0fc5af779f2d	TCGA-LUAD.e6cde20d-d2be-46ba-b552-4c8bb18a979e.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-86-7711, TCGA-86-7711	TCGA-86-7711-10A, TCGA-86-7711-01A	Blood Derived Normal, Primary Tumor
3d93bc96-1072-483e-8b73-8e9191f11291	TCGA-LUAD.842ebc0b-723a-471e-82d3-2146b53885ec.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-86-8280, TCGA-86-8280	TCGA-86-8280-10A, TCGA-86-8280-01A	Blood Derived Normal, Primary Tumor
afa5c7c4-02f8-4417-873c-378937f5fbbb	9aa5eb7d-1d54-47f6-aeeb-59be4880f004.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8280	TCGA-86-8280-01A	Primary Tumor
ab3c7d7c-7ad0-4f26-9991-ddd288598936	5d843590-36a7-4568-88a4-2bc09e14927f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-8648	TCGA-78-8648-01A	Primary Tumor
db61f20e-e44a-4992-a9f6-b54fc2dedfb6	e789fc5c-1218-4f07-ba95-b54d8fb93e7b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5044	TCGA-50-5044-01A	Primary Tumor
49453e81-56b8-43b7-b56f-6195038a1142	ed30ab10-5d65-4aeb-ba72-ec3e9b768cd3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-64-1677	TCGA-64-1677-01A	Primary Tumor
a972ab3f-a6d8-44f8-bd44-db0c18a793cb	TCGA-LUAD.872a33bc-abe3-458a-862f-273905e20f38.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-64-5775, TCGA-64-5775	TCGA-64-5775-01A, TCGA-64-5775-10A	Primary Tumor, Blood Derived Normal
277b3ea4-bb36-4886-9c71-36f61a00d1f0	TCGA-LUAD.e496ac68-6b97-4209-8bd9-ffe0367ee87b.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-05-4415, TCGA-05-4415	TCGA-05-4415-01A, TCGA-05-4415-10A	Primary Tumor, Blood Derived Normal
db07bd22-cf7a-4504-9491-1bdeb1e14339	c29e5bb3-860d-4f1f-b27d-ae5b9d8c4208.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-5643	TCGA-44-5643-01A	Primary Tumor
2193d28f-b0c9-4598-8984-f47dd6b71484	TCGA-LUAD.56b05714-3de6-40b4-b2fd-11a38878d01d.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-5643, TCGA-44-5643	TCGA-44-5643-10A, TCGA-44-5643-01A	Blood Derived Normal, Primary Tumor
0fce5694-118a-45d1-9ad7-f6494672c36a	TCGA-LUAD.e25a3ae1-ee1a-45d6-a945-16b2955fca2e.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-2655, TCGA-44-2655	TCGA-44-2655-01A, TCGA-44-2655-10A	Primary Tumor, Blood Derived Normal
d92e9e05-29ad-49e4-ab38-da405af18e5d	TCGA-LUAD.bd8bb0ff-ae2e-48de-a978-805c9fe7d7e9.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-99-8025, TCGA-99-8025	TCGA-99-8025-01A, TCGA-99-8025-10A	Primary Tumor, Blood Derived Normal
515aa64c-316b-497e-b877-7ab0c89a58bd	36f81494-52c4-49db-9dba-26a0c2de2e8e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-99-8025	TCGA-99-8025-01A	Primary Tumor
0737eb23-c066-4522-8f5c-dbb4b3b516b0	a0c9ebdf-951b-4d8d-aa79-3ff1c82342cd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-7659	TCGA-44-7659-01A	Primary Tumor
7977447a-1aec-46d5-95be-17d18a9185ce	TCGA-LUAD.124240f8-701b-4f9e-95ea-6e30c3e3209a.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-67-3773, TCGA-67-3773	TCGA-67-3773-10A, TCGA-67-3773-01A	Blood Derived Normal, Primary Tumor
d450c950-304e-474d-9ecf-90f42d719bc7	TCGA-LUAD.c680112c-3ba1-4588-9390-384a0fbf1313.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-7659, TCGA-44-7659	TCGA-44-7659-10A, TCGA-44-7659-01A	Blood Derived Normal, Primary Tumor
c0fc314d-bc6e-458b-92d9-db66937b8f34	TCGA-LUAD.72399ef5-bf65-429a-8e9a-afbaaf8b0206.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-MP-A4T7, TCGA-MP-A4T7	TCGA-MP-A4T7-01A, TCGA-MP-A4T7-10A	Primary Tumor, Blood Derived Normal
42be8d70-f8a0-49ea-94a9-58e320337843	eecb4e6b-6916-4673-815b-9a5366fe3a86.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4487	TCGA-49-4487-01A	Primary Tumor
11183d5b-7587-48a0-9289-aefa0fef8d6b	TCGA-LUAD.5aede5d3-228b-450a-b42a-8b834cd18bc9.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-49-4487, TCGA-49-4487	TCGA-49-4487-01A, TCGA-49-4487-11A	Primary Tumor, Solid Tissue Normal
7b3f1e0a-2d0a-40a6-9ccd-deb403fd2f16	743f08af-5537-4454-a219-18639e5127c6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-73-4666	TCGA-73-4666-01A	Primary Tumor
5a7bd024-3d92-4e64-86bd-b6eea34f6526	e9f19ff2-29c5-4578-9c23-9d58c192ff59.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-35-4123	TCGA-35-4123-01A	Primary Tumor
a912206f-60e9-4564-9d84-db9c3ee75343	99c5c1c4-851a-42a4-b5a2-dd9da2959343.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-5147	TCGA-75-5147-01A	Primary Tumor
77819b24-ea90-427b-8a99-c9a90417c903	b307f8c5-d21f-42ae-9771-07126d58999e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2656	TCGA-44-2656-01A	Primary Tumor
6f620e5b-11f1-46db-8a32-f2920ad03473	TCGA-LUAD.27bb1dc2-f615-4fce-bb6c-d9c5da2f01d6.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-44-2656, TCGA-44-2656	TCGA-44-2656-01A, TCGA-44-2656-10A	Primary Tumor, Blood Derived Normal
e1638627-67cc-44f9-9a79-6748968a06af	4a1a0323-0cfb-4f33-ba44-0039283f9334.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-5126	TCGA-75-5126-01A	Primary Tumor
97541ffe-94e7-4130-9bac-65528de8d6f5	c4115468-0566-49e2-a86f-9c7faf6388f5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-7955	TCGA-86-7955-01A	Primary Tumor
bfff5c6c-254b-4986-8a21-3fa191e40e4f	TCGA-LUAD.6ab7dce7-f54d-4f9e-b232-7f094e8bf05d.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-38-4630, TCGA-38-4630	TCGA-38-4630-01A, TCGA-38-4630-11A	Primary Tumor, Solid Tissue Normal
9ee64463-e09f-4983-b83d-a6a5481cab9a	681308e4-1122-4343-9d6b-63df6a39d302.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4TH	TCGA-MP-A4TH-01A	Primary Tumor
2c81c69f-e08a-4586-b3f9-33d4af417d1f	2a05b2c0-f94d-4c07-889a-def7131895bd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-A4JF	TCGA-86-A4JF-01A	Primary Tumor
f601b2cf-14e9-4eb6-805a-2c8f79b9fe6b	TCGA-LUAD.9f9ff9c7-420d-4cab-a648-3f661db07340.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LUAD	TCGA-53-7624, TCGA-53-7624	TCGA-53-7624-01A, TCGA-53-7624-10A	Primary Tumor, Blood Derived Normal
3604ee2d-3fdc-40fa-95ab-a3f420334ac5	7ecd6087-9663-4d9d-828d-d9e9b5241c3c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8674	TCGA-86-8674-01A	Primary Tumor
